group group.name disease flag n.target n.disease n.overlap s
DB01113 Papaverine head.and.neck.neoplasms False 2 35 0 0.00123969660477
DB01113 Papaverine inflammatory.bowel.diseases False 2 119 0 0.00142652007369
DB01113 Papaverine gastrointestinal.neoplasms False 2 72 0 0.000840495046962
DB01113 Papaverine asthma False 2 36 0 0.00426493606572
DB01113 Papaverine alzheimer.disease False 2 29 0 0.00078143205584
DB01113 Papaverine metabolism.inborn.errors False 2 289 0 NA
DB01113 Papaverine macular.degeneration False 2 44 0 NA
DB01113 Papaverine breast.neoplasms False 2 40 0 0.00197281615254
DB01113 Papaverine hypersensitivity False 2 45 0 0.00426763789909
DB01113 Papaverine adenocarcinoma False 2 32 0 0.000841099903582
DB01113 Papaverine bone.diseases False 2 144 0 0.0010881855052
DB01113 Papaverine insulin.resistance False 2 26 0 0.00177241762816
DB01113 Papaverine motor.neuron.disease False 2 31 0 NA
DB01113 Papaverine crohn.disease False 2 71 0 0.00150604893806
DB01113 Papaverine endocrine.system.diseases False 2 291 0 0.00139496079849
DB01113 Papaverine keratosis False 2 21 0 NA
DB01113 Papaverine psoriasis False 2 54 0 0.00218621247481
DB01113 Papaverine varicose.veins False 2 20 0 NA
DB01113 Papaverine spinal.cord.diseases False 2 59 0 NA
DB01113 Papaverine neoplasms False 2 482 0 0.00132103852128
DB01113 Papaverine rheumatic.diseases False 2 59 0 0.0011081904557
DB01113 Papaverine pancreatic.diseases False 2 24 0 NA
DB01113 Papaverine myocardial.ischemia False 2 43 0 0.000449864273929
DB01113 Papaverine autoimmune.diseases False 2 243 0 0.0011081904557
DB01113 Papaverine kidney.neoplasms False 2 20 0 0.000383141762452
DB01113 Papaverine arthritis False 2 76 0 0.0018940891374
DB01113 Papaverine leukemia False 2 117 0 0.00150604893806
DB01113 Papaverine hyperinsulinism False 2 26 0 NA
DB01113 Papaverine diabetes.mellitus.type.2 False 2 72 0 0.00229901026332
DB01113 Papaverine arteriosclerosis False 2 38 0 0.00141431743083
DB01113 Papaverine gastroenteritis False 2 122 0 NA
DB01113 Papaverine liver.cirrhosis False 2 24 0 0.0041025251635
DB01113 Papaverine parkinson.disease False 2 30 0 0.00215699451758
DB01113 Papaverine lupus.erythematosus.systemic False 2 75 0 0.00110883063645
DB01113 Papaverine anemia.hemolytic False 2 29 0 NA
DB01113 Papaverine lymphoma False 2 24 0 0.00160486472984
DB01113 Papaverine colitis.ulcerative False 2 55 0 0.00176675700553
DB01113 Papaverine malabsorption.syndromes False 2 34 0 NA
DB01113 Papaverine colitis False 2 55 0 0.00142652007369
DB01113 Papaverine anemia False 2 58 0 0.00186750422981
DB01113 Papaverine sarcoma False 2 25 0 0.00132103852128
DB01113 Papaverine multiple.sclerosis False 2 69 0 0.00160486472984
DB01113 Papaverine coronary.disease False 2 37 0 0.0024277775517
DB01113 Papaverine lymphoma.non.hodgkin False 2 22 0 0.00160486472984
DB01113 Papaverine hematologic.diseases False 2 188 0 0.0011081904557
DB01113 Papaverine skin.diseases False 2 278 0 0.0011081904557
DB01113 Papaverine blood.coagulation.disorders False 2 40 0 NA
DB01113 Papaverine cardiovascular.diseases False 2 330 0 0.0024277775517
DB01113 Papaverine amyotrophic.lateral.sclerosis False 2 21 0 NA
DB01113 Papaverine cardiomyopathy.dilated False 2 29 0 NA
DB01113 Papaverine lung.diseases False 2 71 0 NA
DB01113 Papaverine bacterial.infections False 2 26 0 0.00117420764663
DB01113 Papaverine diabetes.mellitus.type.1 False 2 82 0 NA
DB01113 Papaverine arthritis.rheumatoid False 2 42 0 0.0018940891374
DB01113 Papaverine liver.cirrhosis.biliary False 2 23 0 NA
DB01113 Papaverine coronary.artery.disease False 2 31 0 0.0024277775517
DB01113 Papaverine leukemia.lymphoid False 2 66 0 NA
DB01113 Papaverine arterial.occlusive.diseases True 2 44 0 NA
DB01113 Papaverine heart.diseases False 2 167 0 NA
DB00584 Enalapril bone.diseases.metabolic False 1 27 0 NA
DB00584 Enalapril colorectal.neoplasms False 1 42 0 NA
DB00584 Enalapril eye.diseases False 1 231 0 NA
DB00584 Enalapril collagen.diseases False 1 25 0 NA
DB00584 Enalapril leukemia.myeloid.acute False 1 43 0 NA
DB00584 Enalapril kidney.diseases True 1 144 1 NA
DB00584 Enalapril epilepsy False 1 25 0 NA
DB00584 Enalapril joint.diseases False 1 79 0 NA
DB00584 Enalapril vascular.diseases False 1 181 1 NA
DB00584 Enalapril neuroendocrine.tumors False 1 24 0 NA
DB00584 Enalapril parkinsonian.disorders False 1 31 0 NA
DB00584 Enalapril hypopigmentation False 1 22 0 NA
DB00584 Enalapril intestinal.neoplasms False 1 42 0 NA
DB00584 Enalapril thyroid.diseases False 1 30 0 NA
DB00584 Enalapril diabetes.mellitus False 1 162 1 NA
DB00584 Enalapril dementia False 1 42 0 NA
DB00584 Enalapril mycobacterium.infections False 1 22 0 NA
DB00584 Enalapril arrhythmias.cardiac False 1 30 0 NA
DB00584 Enalapril prostatic.neoplasms False 1 61 0 NA
DB00584 Enalapril head.and.neck.neoplasms False 1 35 0 NA
DB00584 Enalapril inflammatory.bowel.diseases False 1 119 0 NA
DB00584 Enalapril gastrointestinal.neoplasms False 1 72 0 NA
DB00584 Enalapril asthma False 1 36 0 NA
DB00584 Enalapril alzheimer.disease False 1 29 0 NA
DB00584 Enalapril metabolism.inborn.errors False 1 289 1 NA
DB00584 Enalapril macular.degeneration False 1 44 0 NA
DB00584 Enalapril breast.neoplasms False 1 40 0 NA
DB00584 Enalapril hypersensitivity False 1 45 0 NA
DB00584 Enalapril adenocarcinoma False 1 32 0 NA
DB00584 Enalapril bone.diseases False 1 144 0 NA
DB00584 Enalapril insulin.resistance False 1 26 0 NA
DB00584 Enalapril motor.neuron.disease False 1 31 0 NA
DB00584 Enalapril crohn.disease False 1 71 0 NA
DB00584 Enalapril endocrine.system.diseases False 1 291 1 NA
DB00584 Enalapril keratosis False 1 21 0 NA
DB00584 Enalapril psoriasis False 1 54 0 NA
DB00584 Enalapril varicose.veins False 1 20 0 NA
DB00584 Enalapril spinal.cord.diseases False 1 59 0 NA
DB00584 Enalapril neoplasms False 1 482 0 NA
DB00584 Enalapril rheumatic.diseases False 1 59 0 NA
DB00584 Enalapril pancreatic.diseases False 1 24 0 NA
DB00584 Enalapril myocardial.ischemia False 1 43 0 NA
DB00584 Enalapril autoimmune.diseases False 1 243 0 NA
DB00584 Enalapril kidney.neoplasms False 1 20 0 NA
DB00584 Enalapril arthritis False 1 76 0 NA
DB00584 Enalapril leukemia False 1 117 0 NA
DB00584 Enalapril hyperinsulinism False 1 26 0 NA
DB00584 Enalapril diabetes.mellitus.type.2 False 1 72 0 NA
DB00584 Enalapril arteriosclerosis False 1 38 0 NA
DB00584 Enalapril gastroenteritis False 1 122 0 NA
DB00584 Enalapril liver.cirrhosis False 1 24 0 NA
DB00584 Enalapril parkinson.disease False 1 30 0 NA
DB00584 Enalapril lupus.erythematosus.systemic False 1 75 0 NA
DB00584 Enalapril anemia.hemolytic False 1 29 0 NA
DB00584 Enalapril lymphoma False 1 24 0 NA
DB00584 Enalapril colitis.ulcerative False 1 55 0 NA
DB00584 Enalapril malabsorption.syndromes False 1 34 0 NA
DB00584 Enalapril colitis False 1 55 0 NA
DB00584 Enalapril anemia False 1 58 0 NA
DB00584 Enalapril sarcoma False 1 25 0 NA
DB00584 Enalapril multiple.sclerosis False 1 69 0 NA
DB00584 Enalapril coronary.disease False 1 37 0 NA
DB00584 Enalapril lymphoma.non.hodgkin False 1 22 0 NA
DB00584 Enalapril hematologic.diseases False 1 188 0 NA
DB00584 Enalapril skin.diseases False 1 278 0 NA
DB00584 Enalapril blood.coagulation.disorders False 1 40 0 NA
DB00584 Enalapril cardiovascular.diseases False 1 330 1 NA
DB00584 Enalapril amyotrophic.lateral.sclerosis False 1 21 0 NA
DB00584 Enalapril cardiomyopathy.dilated False 1 29 0 NA
DB00584 Enalapril lung.diseases False 1 71 0 NA
DB00584 Enalapril bacterial.infections False 1 26 0 NA
DB00584 Enalapril diabetes.mellitus.type.1 False 1 82 0 NA
DB00584 Enalapril arthritis.rheumatoid False 1 42 0 NA
DB00584 Enalapril liver.cirrhosis.biliary False 1 23 0 NA
DB00584 Enalapril coronary.artery.disease False 1 31 0 NA
DB00584 Enalapril leukemia.lymphoid False 1 66 0 NA
DB00584 Enalapril arterial.occlusive.diseases False 1 44 0 NA
DB00584 Enalapril heart.diseases False 1 167 0 NA
DB00740 Riluzole bone.diseases.metabolic False 2 27 1 NA
DB00740 Riluzole colorectal.neoplasms False 2 42 0 NA
DB00740 Riluzole eye.diseases False 2 231 0 NA
DB00740 Riluzole collagen.diseases False 2 25 0 0.0035956738142
DB00740 Riluzole leukemia.myeloid.acute False 2 43 0 0.00977739457601
DB00740 Riluzole kidney.diseases False 2 144 0 0.00751439592792
DB00740 Riluzole epilepsy False 2 25 0 0.0228057182263
DB00740 Riluzole joint.diseases False 2 79 0 0.0131039235917
DB00740 Riluzole vascular.diseases False 2 181 0 0.00346217298061
DB00740 Riluzole neuroendocrine.tumors False 2 24 0 0.00618786674193
DB00740 Riluzole parkinsonian.disorders False 2 31 0 0.0166479522566
DB00740 Riluzole hypopigmentation False 2 22 0 NA
DB00740 Riluzole intestinal.neoplasms False 2 42 0 NA
DB00740 Riluzole thyroid.diseases False 2 30 0 NA
DB00740 Riluzole diabetes.mellitus False 2 162 0 0.0055619357838
DB00740 Riluzole dementia False 2 42 0 0.0169941522349
DB00740 Riluzole mycobacterium.infections False 2 22 0 NA
DB00740 Riluzole arrhythmias.cardiac False 2 30 1 0.00938851177953
DB00740 Riluzole prostatic.neoplasms False 2 61 0 0.00977739457601
DB00740 Riluzole head.and.neck.neoplasms False 2 35 0 0.00231522492448
DB00740 Riluzole inflammatory.bowel.diseases False 2 119 0 0.0101996720612
DB00740 Riluzole gastrointestinal.neoplasms False 2 72 0 0.00977739457601
DB00740 Riluzole asthma False 2 36 0 0.00561377441805
DB00740 Riluzole alzheimer.disease False 2 29 0 0.0116315196633
DB00740 Riluzole metabolism.inborn.errors False 2 289 0 NA
DB00740 Riluzole macular.degeneration False 2 44 0 NA
DB00740 Riluzole breast.neoplasms False 2 40 0 0.0106951917528
DB00740 Riluzole hypersensitivity False 2 45 0 0.0035956738142
DB00740 Riluzole adenocarcinoma False 2 32 0 0.00465500167127
DB00740 Riluzole bone.diseases False 2 144 1 0.00571076901385
DB00740 Riluzole insulin.resistance False 2 26 0 0.00226748472647
DB00740 Riluzole motor.neuron.disease True 2 31 0 NA
DB00740 Riluzole crohn.disease False 2 71 0 0.00608748329277
DB00740 Riluzole endocrine.system.diseases False 2 291 0 0.00833991036907
DB00740 Riluzole keratosis False 2 21 0 NA
DB00740 Riluzole psoriasis False 2 54 0 0.0138417650015
DB00740 Riluzole varicose.veins False 2 20 0 NA
DB00740 Riluzole spinal.cord.diseases False 2 59 0 NA
DB00740 Riluzole neoplasms False 2 482 0 0.0106951917528
DB00740 Riluzole rheumatic.diseases False 2 59 0 0.0035956738142
DB00740 Riluzole pancreatic.diseases False 2 24 0 NA
DB00740 Riluzole myocardial.ischemia False 2 43 0 0.00341346917189
DB00740 Riluzole autoimmune.diseases False 2 243 0 0.0035956738142
DB00740 Riluzole kidney.neoplasms False 2 20 0 0.00119054425055
DB00740 Riluzole arthritis False 2 76 0 0.00927427315196
DB00740 Riluzole leukemia False 2 117 0 0.00977739457601
DB00740 Riluzole hyperinsulinism False 2 26 0 NA
DB00740 Riluzole diabetes.mellitus.type.2 False 2 72 0 0.00590202143281
DB00740 Riluzole arteriosclerosis False 2 38 0 0.00578924769362
DB00740 Riluzole gastroenteritis False 2 122 0 NA
DB00740 Riluzole liver.cirrhosis False 2 24 0 0.00392902143297
DB00740 Riluzole parkinson.disease False 2 30 0 0.0166479522566
DB00740 Riluzole lupus.erythematosus.systemic False 2 75 0 0.0035956738142
DB00740 Riluzole anemia.hemolytic False 2 29 0 NA
DB00740 Riluzole lymphoma False 2 24 0 0.00977739457601
DB00740 Riluzole colitis.ulcerative False 2 55 0 0.0101996720612
DB00740 Riluzole malabsorption.syndromes False 2 34 0 NA
DB00740 Riluzole colitis False 2 55 0 0.0101996720612
DB00740 Riluzole anemia False 2 58 0 0.000452829901479
DB00740 Riluzole sarcoma False 2 25 0 0.00977739457601
DB00740 Riluzole multiple.sclerosis False 2 69 0 0.0119540983493
DB00740 Riluzole coronary.disease False 2 37 0 0.00836302090497
DB00740 Riluzole lymphoma.non.hodgkin False 2 22 0 0.00746798826873
DB00740 Riluzole hematologic.diseases False 2 188 0 0.0035956738142
DB00740 Riluzole skin.diseases False 2 278 0 0.0035956738142
DB00740 Riluzole blood.coagulation.disorders False 2 40 0 NA
DB00740 Riluzole cardiovascular.diseases False 2 330 1 0.00392025296889
DB00740 Riluzole amyotrophic.lateral.sclerosis True 2 21 0 NA
DB00740 Riluzole cardiomyopathy.dilated False 2 29 1 NA
DB00740 Riluzole lung.diseases False 2 71 0 NA
DB00740 Riluzole bacterial.infections False 2 26 0 0.0121781349329
DB00740 Riluzole diabetes.mellitus.type.1 False 2 82 0 NA
DB00740 Riluzole arthritis.rheumatoid False 2 42 0 0.00927427315196
DB00740 Riluzole liver.cirrhosis.biliary False 2 23 0 NA
DB00740 Riluzole coronary.artery.disease False 2 31 0 0.00743475207497
DB00740 Riluzole leukemia.lymphoid False 2 66 0 NA
DB00740 Riluzole arterial.occlusive.diseases False 2 44 0 0.000847942892694
DB00740 Riluzole heart.diseases False 2 167 1 NA
DB00741 Hydrocortisone bone.diseases.metabolic False 2 27 0 NA
DB00741 Hydrocortisone colorectal.neoplasms False 2 42 0 NA
DB00741 Hydrocortisone eye.diseases False 2 231 0 NA
DB00741 Hydrocortisone collagen.diseases False 2 25 0 0.019421521036
DB00741 Hydrocortisone leukemia.myeloid.acute False 2 43 0 0.00276532618867
DB00741 Hydrocortisone kidney.diseases False 2 144 0 0.0030489006459
DB00741 Hydrocortisone epilepsy False 2 25 0 0.00287448680632
DB00741 Hydrocortisone joint.diseases False 2 79 0 0.00370270666755
DB00741 Hydrocortisone vascular.diseases False 2 181 0 0.00129955995389
DB00741 Hydrocortisone neuroendocrine.tumors False 2 24 0 0.00198221341252
DB00741 Hydrocortisone parkinsonian.disorders False 2 31 0 0.00216673132136
DB00741 Hydrocortisone hypopigmentation False 2 22 0 NA
DB00741 Hydrocortisone intestinal.neoplasms False 2 42 0 NA
DB00741 Hydrocortisone thyroid.diseases False 2 30 0 NA
DB00741 Hydrocortisone diabetes.mellitus False 2 162 0 0.00249108216487
DB00741 Hydrocortisone dementia False 2 42 0 0.00279097789692
DB00741 Hydrocortisone mycobacterium.infections False 2 22 0 NA
DB00741 Hydrocortisone arrhythmias.cardiac False 2 30 0 0.00270726604419
DB00741 Hydrocortisone prostatic.neoplasms False 2 61 0 0.0033330056946
DB00741 Hydrocortisone head.and.neck.neoplasms False 2 35 0 0.00262785454458
DB00741 Hydrocortisone inflammatory.bowel.diseases False 2 119 0 0.00176318876976
DB00741 Hydrocortisone gastrointestinal.neoplasms False 2 72 0 0.00276532618867
DB00741 Hydrocortisone asthma True 2 36 0 0.0215104230953
DB00741 Hydrocortisone alzheimer.disease False 2 29 0 0.00279097789692
DB00741 Hydrocortisone metabolism.inborn.errors False 2 289 0 NA
DB00741 Hydrocortisone macular.degeneration False 2 44 0 NA
DB00741 Hydrocortisone breast.neoplasms False 2 40 0 0.00382806219926
DB00741 Hydrocortisone hypersensitivity False 2 45 0 0.019421521036
DB00741 Hydrocortisone adenocarcinoma False 2 32 0 0.0019261734997
DB00741 Hydrocortisone bone.diseases False 2 144 0 0.00163562413231
DB00741 Hydrocortisone insulin.resistance True 2 26 0 0.00169635691041
DB00741 Hydrocortisone motor.neuron.disease False 2 31 0 NA
DB00741 Hydrocortisone crohn.disease False 2 71 0 0.019421521036
DB00741 Hydrocortisone endocrine.system.diseases True 2 291 0 0.00234705014103
DB00741 Hydrocortisone keratosis False 2 21 0 NA
DB00741 Hydrocortisone psoriasis True 2 54 0 0.019421521036
DB00741 Hydrocortisone varicose.veins False 2 20 0 NA
DB00741 Hydrocortisone spinal.cord.diseases False 2 59 0 NA
DB00741 Hydrocortisone neoplasms False 2 482 0 0.00276532618867
DB00741 Hydrocortisone rheumatic.diseases False 2 59 0 0.019421521036
DB00741 Hydrocortisone pancreatic.diseases False 2 24 0 NA
DB00741 Hydrocortisone myocardial.ischemia False 2 43 0 0.00147152092498
DB00741 Hydrocortisone autoimmune.diseases False 2 243 0 0.0256277895307
DB00741 Hydrocortisone kidney.neoplasms False 2 20 0 0.000526737491839
DB00741 Hydrocortisone arthritis True 2 76 0 0.0215104230953
DB00741 Hydrocortisone leukemia False 2 117 0 0.00276532618867
DB00741 Hydrocortisone hyperinsulinism False 2 26 0 NA
DB00741 Hydrocortisone diabetes.mellitus.type.2 False 2 72 0 0.00249108216487
DB00741 Hydrocortisone arteriosclerosis False 2 38 0 0.00220279948749
DB00741 Hydrocortisone gastroenteritis False 2 122 0 NA
DB00741 Hydrocortisone liver.cirrhosis False 2 24 0 0.00199398873365
DB00741 Hydrocortisone parkinson.disease False 2 30 0 0.00224284382056
DB00741 Hydrocortisone lupus.erythematosus.systemic False 2 75 0 0.019421521036
DB00741 Hydrocortisone anemia.hemolytic False 2 29 0 NA
DB00741 Hydrocortisone lymphoma False 2 24 0 0.019421521036
DB00741 Hydrocortisone colitis.ulcerative True 2 55 0 0.019421521036
DB00741 Hydrocortisone malabsorption.syndromes False 2 34 0 NA
DB00741 Hydrocortisone colitis False 2 55 0 0.00176318876976
DB00741 Hydrocortisone anemia False 2 58 0 0.000702648332427
DB00741 Hydrocortisone sarcoma False 2 25 0 0.00276532618867
DB00741 Hydrocortisone multiple.sclerosis False 2 69 0 0.019421521036
DB00741 Hydrocortisone coronary.disease False 2 37 0 0.00221130523822
DB00741 Hydrocortisone lymphoma.non.hodgkin False 2 22 0 0.019421521036
DB00741 Hydrocortisone hematologic.diseases False 2 188 0 0.019421521036
DB00741 Hydrocortisone skin.diseases True 2 278 0 0.019421521036
DB00741 Hydrocortisone blood.coagulation.disorders False 2 40 0 NA
DB00741 Hydrocortisone cardiovascular.diseases False 2 330 0 0.00225653640041
DB00741 Hydrocortisone amyotrophic.lateral.sclerosis False 2 21 0 NA
DB00741 Hydrocortisone cardiomyopathy.dilated False 2 29 0 NA
DB00741 Hydrocortisone lung.diseases False 2 71 0 NA
DB00741 Hydrocortisone bacterial.infections False 2 26 0 0.00274121048771
DB00741 Hydrocortisone diabetes.mellitus.type.1 False 2 82 0 NA
DB00741 Hydrocortisone arthritis.rheumatoid True 2 42 0 0.019421521036
DB00741 Hydrocortisone liver.cirrhosis.biliary False 2 23 0 NA
DB00741 Hydrocortisone coronary.artery.disease False 2 31 0 0.00225653640041
DB00741 Hydrocortisone leukemia.lymphoid False 2 66 0 NA
DB00741 Hydrocortisone arterial.occlusive.diseases False 2 44 0 0.00076293331147
DB00741 Hydrocortisone heart.diseases False 2 167 0 NA
DB00290 Bleomycin bone.diseases.metabolic False 2 27 0 NA
DB00290 Bleomycin colorectal.neoplasms False 2 42 0 NA
DB00290 Bleomycin eye.diseases False 2 231 0 NA
DB00290 Bleomycin collagen.diseases False 2 25 0 0.00218323028607
DB00290 Bleomycin leukemia.myeloid.acute False 2 43 0 0.00788389113437
DB00290 Bleomycin kidney.diseases False 2 144 0 0.00397544596236
DB00290 Bleomycin epilepsy False 2 25 0 0.00334757009333
DB00290 Bleomycin joint.diseases False 2 79 0 0.00310179794227
DB00290 Bleomycin vascular.diseases False 2 181 0 0.00346827798911
DB00290 Bleomycin neuroendocrine.tumors False 2 24 0 0.00438467489505
DB00290 Bleomycin parkinsonian.disorders False 2 31 0 0.00190118897524
DB00290 Bleomycin hypopigmentation False 2 22 0 NA
DB00290 Bleomycin intestinal.neoplasms False 2 42 0 NA
DB00290 Bleomycin thyroid.diseases False 2 30 0 NA
DB00290 Bleomycin diabetes.mellitus False 2 162 0 0.00353418775104
DB00290 Bleomycin dementia False 2 42 0 0.00346506446962
DB00290 Bleomycin mycobacterium.infections False 2 22 0 NA
DB00290 Bleomycin arrhythmias.cardiac False 2 30 0 0.00598097648962
DB00290 Bleomycin prostatic.neoplasms False 2 61 0 0.00452027188918
DB00290 Bleomycin head.and.neck.neoplasms False 2 35 0 0.00660477128705
DB00290 Bleomycin inflammatory.bowel.diseases False 2 119 0 0.00364006807636
DB00290 Bleomycin gastrointestinal.neoplasms False 2 72 0 0.00313642247486
DB00290 Bleomycin asthma False 2 36 0 0.00297120774375
DB00290 Bleomycin alzheimer.disease False 2 29 0 0.00346506446962
DB00290 Bleomycin metabolism.inborn.errors False 2 289 0 NA
DB00290 Bleomycin macular.degeneration False 2 44 0 NA
DB00290 Bleomycin breast.neoplasms False 2 40 0 0.00602357587035
DB00290 Bleomycin hypersensitivity False 2 45 0 0.002312889893
DB00290 Bleomycin adenocarcinoma False 2 32 0 0.00542062258008
DB00290 Bleomycin bone.diseases False 2 144 0 0.00494154546103
DB00290 Bleomycin insulin.resistance False 2 26 0 0.00187043236281
DB00290 Bleomycin motor.neuron.disease False 2 31 0 NA
DB00290 Bleomycin crohn.disease False 2 71 0 0.00520849157616
DB00290 Bleomycin endocrine.system.diseases False 2 291 0 0.00231234068463
DB00290 Bleomycin keratosis False 2 21 0 NA
DB00290 Bleomycin psoriasis False 2 54 0 0.00660477128705
DB00290 Bleomycin varicose.veins False 2 20 0 NA
DB00290 Bleomycin spinal.cord.diseases False 2 59 0 NA
DB00290 Bleomycin neoplasms True 2 482 0 0.00602357587035
DB00290 Bleomycin rheumatic.diseases False 2 59 0 0.00218323028607
DB00290 Bleomycin pancreatic.diseases False 2 24 0 NA
DB00290 Bleomycin myocardial.ischemia False 2 43 0 0.00294100196238
DB00290 Bleomycin autoimmune.diseases False 2 243 0 0.00218323028607
DB00290 Bleomycin kidney.neoplasms False 2 20 0 0.00497267478941
DB00290 Bleomycin arthritis False 2 76 0 0.00525284930903
DB00290 Bleomycin leukemia False 2 117 0 0.00788389113437
DB00290 Bleomycin hyperinsulinism False 2 26 0 NA
DB00290 Bleomycin diabetes.mellitus.type.2 False 2 72 0 0.00397544596236
DB00290 Bleomycin arteriosclerosis False 2 38 0 0.00441709587611
DB00290 Bleomycin gastroenteritis False 2 122 0 NA
DB00290 Bleomycin liver.cirrhosis False 2 24 0 0.0024910650332
DB00290 Bleomycin parkinson.disease False 2 30 0 0.00347060653838
DB00290 Bleomycin lupus.erythematosus.systemic False 2 75 0 0.00386402388641
DB00290 Bleomycin anemia.hemolytic False 2 29 0 NA
DB00290 Bleomycin lymphoma True 2 24 0 0.00642581520548
DB00290 Bleomycin colitis.ulcerative False 2 55 0 0.00364006807636
DB00290 Bleomycin malabsorption.syndromes False 2 34 0 NA
DB00290 Bleomycin colitis False 2 55 0 0.00364006807636
DB00290 Bleomycin anemia False 2 58 0 0.00351788786035
DB00290 Bleomycin sarcoma True 2 25 0 0.00355008778336
DB00290 Bleomycin multiple.sclerosis False 2 69 0 0.00564413507137
DB00290 Bleomycin coronary.disease False 2 37 0 0.003896323193
DB00290 Bleomycin lymphoma.non.hodgkin True 2 22 0 0.00642581520548
DB00290 Bleomycin hematologic.diseases False 2 188 0 0.00218323028607
DB00290 Bleomycin skin.diseases False 2 278 0 0.00218323028607
DB00290 Bleomycin blood.coagulation.disorders False 2 40 0 NA
DB00290 Bleomycin cardiovascular.diseases False 2 330 0 0.00354542994509
DB00290 Bleomycin amyotrophic.lateral.sclerosis False 2 21 0 NA
DB00290 Bleomycin cardiomyopathy.dilated False 2 29 0 NA
DB00290 Bleomycin lung.diseases False 2 71 0 NA
DB00290 Bleomycin bacterial.infections False 2 26 0 0.00262140755735
DB00290 Bleomycin diabetes.mellitus.type.1 False 2 82 0 NA
DB00290 Bleomycin arthritis.rheumatoid False 2 42 0 0.00525284930903
DB00290 Bleomycin liver.cirrhosis.biliary False 2 23 0 NA
DB00290 Bleomycin coronary.artery.disease False 2 31 0 0.00354542994509
DB00290 Bleomycin leukemia.lymphoid False 2 66 0 NA
DB00290 Bleomycin arterial.occlusive.diseases False 2 44 0 0.000953734805944
DB00290 Bleomycin heart.diseases False 2 167 0 NA
DB00586 Diclofenac bone.diseases.metabolic False 8 27 0 NA
DB00586 Diclofenac colorectal.neoplasms False 8 42 0 NA
DB00586 Diclofenac eye.diseases False 8 231 0 NA
DB00586 Diclofenac collagen.diseases False 8 25 0 NA
DB00586 Diclofenac leukemia.myeloid.acute False 8 43 0 NA
DB00586 Diclofenac kidney.diseases False 8 144 0 NA
DB00586 Diclofenac epilepsy False 8 25 2 NA
DB00586 Diclofenac joint.diseases True 8 79 0 NA
DB00586 Diclofenac vascular.diseases False 8 181 0 NA
DB00586 Diclofenac neuroendocrine.tumors False 8 24 0 NA
DB00586 Diclofenac parkinsonian.disorders False 8 31 0 NA
DB00586 Diclofenac hypopigmentation False 8 22 0 NA
DB00586 Diclofenac intestinal.neoplasms False 8 42 0 NA
DB00586 Diclofenac thyroid.diseases False 8 30 0 NA
DB00586 Diclofenac diabetes.mellitus False 8 162 0 NA
DB00586 Diclofenac dementia False 8 42 0 NA
DB00586 Diclofenac mycobacterium.infections False 8 22 0 NA
DB00586 Diclofenac arrhythmias.cardiac False 8 30 0 NA
DB00586 Diclofenac prostatic.neoplasms False 8 61 0 NA
DB00586 Diclofenac head.and.neck.neoplasms False 8 35 0 NA
DB00586 Diclofenac inflammatory.bowel.diseases False 8 119 0 NA
DB00586 Diclofenac gastrointestinal.neoplasms False 8 72 0 NA
DB00586 Diclofenac asthma False 8 36 0 NA
DB00586 Diclofenac alzheimer.disease False 8 29 0 NA
DB00586 Diclofenac metabolism.inborn.errors False 8 289 1 NA
DB00586 Diclofenac macular.degeneration False 8 44 0 NA
DB00586 Diclofenac breast.neoplasms False 8 40 0 NA
DB00586 Diclofenac hypersensitivity False 8 45 0 NA
DB00586 Diclofenac adenocarcinoma False 8 32 0 NA
DB00586 Diclofenac bone.diseases False 8 144 0 NA
DB00586 Diclofenac insulin.resistance False 8 26 0 NA
DB00586 Diclofenac motor.neuron.disease False 8 31 0 NA
DB00586 Diclofenac crohn.disease False 8 71 0 NA
DB00586 Diclofenac endocrine.system.diseases False 8 291 0 NA
DB00586 Diclofenac keratosis True 8 21 0 NA
DB00586 Diclofenac psoriasis False 8 54 0 NA
DB00586 Diclofenac varicose.veins False 8 20 0 NA
DB00586 Diclofenac spinal.cord.diseases False 8 59 0 NA
DB00586 Diclofenac neoplasms False 8 482 0 NA
DB00586 Diclofenac rheumatic.diseases False 8 59 0 NA
DB00586 Diclofenac pancreatic.diseases False 8 24 0 NA
DB00586 Diclofenac myocardial.ischemia False 8 43 0 NA
DB00586 Diclofenac autoimmune.diseases False 8 243 0 NA
DB00586 Diclofenac kidney.neoplasms False 8 20 0 NA
DB00586 Diclofenac arthritis True 8 76 0 NA
DB00586 Diclofenac leukemia False 8 117 0 NA
DB00586 Diclofenac hyperinsulinism False 8 26 0 NA
DB00586 Diclofenac diabetes.mellitus.type.2 False 8 72 0 NA
DB00586 Diclofenac arteriosclerosis False 8 38 0 NA
DB00586 Diclofenac gastroenteritis False 8 122 0 NA
DB00586 Diclofenac liver.cirrhosis False 8 24 0 NA
DB00586 Diclofenac parkinson.disease False 8 30 0 NA
DB00586 Diclofenac lupus.erythematosus.systemic False 8 75 0 NA
DB00586 Diclofenac anemia.hemolytic False 8 29 0 NA
DB00586 Diclofenac lymphoma False 8 24 0 NA
DB00586 Diclofenac colitis.ulcerative False 8 55 0 NA
DB00586 Diclofenac malabsorption.syndromes False 8 34 0 NA
DB00586 Diclofenac colitis False 8 55 0 NA
DB00586 Diclofenac anemia False 8 58 0 NA
