group group.name disease flag n.target n.disease n.overlap s
DB00744 Zileuton lymphoma.non.hodgkin False 1 22 0 0.0648967551622
DB00744 Zileuton hematologic.diseases False 1 188 0 NA
DB00744 Zileuton skin.diseases False 1 278 0 0.0489296636086
DB00744 Zileuton blood.coagulation.disorders False 1 40 0 0.0611620795107
DB00744 Zileuton cardiovascular.diseases False 1 330 0 0.0432276657061
DB00744 Zileuton amyotrophic.lateral.sclerosis False 1 21 0 NA
DB00744 Zileuton cardiomyopathy.dilated False 1 29 0 NA
DB00744 Zileuton lung.diseases False 1 71 0 NA
DB00744 Zileuton bacterial.infections False 1 26 0 0.0457317073171
DB00744 Zileuton diabetes.mellitus.type.1 False 1 82 0 NA
DB00744 Zileuton arthritis.rheumatoid False 1 42 0 0.0720720720721
DB00744 Zileuton liver.cirrhosis.biliary False 1 23 0 NA
DB00744 Zileuton coronary.artery.disease False 1 31 0 0.0484848484848
DB00744 Zileuton leukemia.lymphoid False 1 66 0 NA
DB00744 Zileuton arterial.occlusive.diseases False 1 44 0 0.0429799426934
DB00744 Zileuton heart.diseases False 1 167 0 NA
DB01113 Papaverine bone.diseases.metabolic False 2 27 0 NA
DB01113 Papaverine colorectal.neoplasms False 2 42 0 NA
DB01113 Papaverine eye.diseases False 2 231 0 NA
DB01113 Papaverine collagen.diseases False 2 25 0 NA
DB01113 Papaverine leukemia.myeloid.acute False 2 43 0 0.0900900900901
DB01113 Papaverine kidney.diseases False 2 144 0 0.157051282051
DB01113 Papaverine epilepsy False 2 25 0 0.09375
DB01113 Papaverine joint.diseases False 2 79 0 0.0984615384615
DB01113 Papaverine vascular.diseases True 2 181 0 0.0851063829787
DB01113 Papaverine neuroendocrine.tumors False 2 24 0 NA
DB01113 Papaverine parkinsonian.disorders False 2 31 0 0.0563798219585
DB01113 Papaverine hypopigmentation False 2 22 0 NA
DB01113 Papaverine intestinal.neoplasms False 2 42 0 NA
DB01113 Papaverine thyroid.diseases False 2 30 0 NA
DB01113 Papaverine diabetes.mellitus False 2 162 0 0.117117117117
DB01113 Papaverine dementia False 2 42 0 0.0873493975904
DB01113 Papaverine mycobacterium.infections False 2 22 0 NA
DB01113 Papaverine arrhythmias.cardiac False 2 30 0 0.0909090909091
DB01113 Papaverine prostatic.neoplasms False 2 61 0 0.130573248408
DB01113 Papaverine head.and.neck.neoplasms False 2 35 0 0.0703812316716
DB01113 Papaverine inflammatory.bowel.diseases False 2 119 0 0.0909090909091
DB01113 Papaverine gastrointestinal.neoplasms False 2 72 0 0.0739644970414
DB01113 Papaverine asthma False 2 36 0 0.137380191693
DB01113 Papaverine alzheimer.disease False 2 29 0 0.0873493975904
DB01113 Papaverine metabolism.inborn.errors False 2 289 0 NA
DB01113 Papaverine macular.degeneration False 2 44 0 NA
DB01113 Papaverine breast.neoplasms False 2 40 0 0.101492537313
DB01113 Papaverine hypersensitivity False 2 45 0 0.0920245398773
DB01113 Papaverine adenocarcinoma False 2 32 0 0.0660660660661
DB01113 Papaverine bone.diseases False 2 144 0 NA
DB01113 Papaverine insulin.resistance False 2 26 0 0.117117117117
DB01113 Papaverine motor.neuron.disease False 2 31 0 NA
DB01113 Papaverine crohn.disease False 2 71 0 0.0931677018634
DB01113 Papaverine endocrine.system.diseases False 2 291 0 0.0928143712575
DB01113 Papaverine keratosis False 2 21 0 NA
DB01113 Papaverine psoriasis False 2 54 0 0.0931677018634
DB01113 Papaverine varicose.veins False 2 20 0 NA
DB01113 Papaverine spinal.cord.diseases False 2 59 0 NA
DB01113 Papaverine neoplasms False 2 482 0 0.0739644970414
DB01113 Papaverine rheumatic.diseases False 2 59 0 NA
DB01113 Papaverine pancreatic.diseases False 2 24 0 NA
DB01113 Papaverine myocardial.ischemia False 2 43 0 NA
DB01113 Papaverine autoimmune.diseases False 2 243 0 NA
DB01113 Papaverine kidney.neoplasms False 2 20 0 NA
DB01113 Papaverine arthritis False 2 76 0 0.102167182663
DB01113 Papaverine leukemia False 2 117 0 0.0931677018634
DB01113 Papaverine hyperinsulinism False 2 26 0 NA
DB01113 Papaverine diabetes.mellitus.type.2 False 2 72 0 0.157051282051
DB01113 Papaverine arteriosclerosis False 2 38 0 0.0352941176471
DB01113 Papaverine gastroenteritis False 2 122 0 NA
DB01113 Papaverine liver.cirrhosis False 2 24 0 0.0652818991098
DB01113 Papaverine parkinson.disease False 2 30 0 0.0820668693009
DB01113 Papaverine lupus.erythematosus.systemic False 2 75 0 0.0714285714286
DB01113 Papaverine anemia.hemolytic False 2 29 0 NA
DB01113 Papaverine lymphoma False 2 24 0 0.0931677018634
DB01113 Papaverine colitis.ulcerative False 2 55 0 0.0909090909091
DB01113 Papaverine malabsorption.syndromes False 2 34 0 NA
DB01113 Papaverine colitis False 2 55 0 0.0909090909091
DB01113 Papaverine anemia False 2 58 0 0.0625
DB01113 Papaverine sarcoma False 2 25 0 0.0739644970414
DB01113 Papaverine multiple.sclerosis False 2 69 0 0.130573248408
DB01113 Papaverine coronary.disease False 2 37 0 0.114285714286
DB01113 Papaverine lymphoma.non.hodgkin False 2 22 0 0.0900900900901
DB01113 Papaverine hematologic.diseases False 2 188 0 NA
DB01113 Papaverine skin.diseases False 2 278 0 0.0725075528701
DB01113 Papaverine blood.coagulation.disorders False 2 40 0 0.0513595166163
DB01113 Papaverine cardiovascular.diseases False 2 330 0 0.0966767371601
DB01113 Papaverine amyotrophic.lateral.sclerosis False 2 21 0 NA
DB01113 Papaverine cardiomyopathy.dilated False 2 29 0 NA
DB01113 Papaverine lung.diseases False 2 71 0 NA
DB01113 Papaverine bacterial.infections False 2 26 0 0.0845921450151
DB01113 Papaverine diabetes.mellitus.type.1 False 2 82 0 NA
DB01113 Papaverine arthritis.rheumatoid False 2 42 0 0.13141025641
DB01113 Papaverine liver.cirrhosis.biliary False 2 23 0 NA
DB01113 Papaverine coronary.artery.disease False 2 31 0 0.114285714286
DB01113 Papaverine leukemia.lymphoid False 2 66 0 NA
DB01113 Papaverine arterial.occlusive.diseases True 2 44 0 NA
DB01113 Papaverine heart.diseases False 2 167 0 NA
DB00584 Enalapril bone.diseases.metabolic False 1 27 0 NA
DB00584 Enalapril colorectal.neoplasms False 1 42 0 NA
DB00584 Enalapril eye.diseases False 1 231 0 NA
DB00584 Enalapril collagen.diseases False 1 25 0 NA
DB00584 Enalapril leukemia.myeloid.acute False 1 43 0 0.0682492581602
DB00584 Enalapril kidney.diseases True 1 144 1 0.0496894409938
DB00584 Enalapril epilepsy False 1 25 0 0.085626911315
DB00584 Enalapril joint.diseases False 1 79 0 0.0676470588235
DB00584 Enalapril vascular.diseases False 1 181 1 0.169934640523
DB00584 Enalapril neuroendocrine.tumors False 1 24 0 NA
DB00584 Enalapril parkinsonian.disorders False 1 31 0 0.0538922155689
DB00584 Enalapril hypopigmentation False 1 22 0 NA
DB00584 Enalapril intestinal.neoplasms False 1 42 0 NA
DB00584 Enalapril thyroid.diseases False 1 30 0 NA
DB00584 Enalapril diabetes.mellitus False 1 162 1 0.0607902735562
DB00584 Enalapril dementia False 1 42 0 0.0555555555556
DB00584 Enalapril mycobacterium.infections False 1 22 0 NA
DB00584 Enalapril arrhythmias.cardiac False 1 30 0 0.165048543689
DB00584 Enalapril prostatic.neoplasms False 1 61 0 0.066265060241
DB00584 Enalapril head.and.neck.neoplasms False 1 35 0 0.0722891566265
DB00584 Enalapril inflammatory.bowel.diseases False 1 119 0 0.0666666666667
DB00584 Enalapril gastrointestinal.neoplasms False 1 72 0 0.0601719197708
DB00584 Enalapril asthma False 1 36 0 0.0722891566265
DB00584 Enalapril alzheimer.disease False 1 29 0 0.0606060606061
DB00584 Enalapril metabolism.inborn.errors False 1 289 1 NA
DB00584 Enalapril macular.degeneration False 1 44 0 NA
DB00584 Enalapril breast.neoplasms False 1 40 0 0.0946372239748
DB00584 Enalapril hypersensitivity False 1 45 0 0.0652818991098
DB00584 Enalapril adenocarcinoma False 1 32 0 0.059880239521
DB00584 Enalapril bone.diseases False 1 144 0 NA
DB00584 Enalapril insulin.resistance False 1 26 0 0.0524691358025
DB00584 Enalapril motor.neuron.disease False 1 31 0 NA
DB00584 Enalapril crohn.disease False 1 71 0 0.0548780487805
DB00584 Enalapril endocrine.system.diseases False 1 291 1 0.0600600600601
DB00584 Enalapril keratosis False 1 21 0 NA
DB00584 Enalapril psoriasis False 1 54 0 0.0600600600601
DB00584 Enalapril varicose.veins False 1 20 0 NA
DB00584 Enalapril spinal.cord.diseases False 1 59 0 NA
DB00584 Enalapril neoplasms False 1 482 0 0.0601719197708
DB00584 Enalapril rheumatic.diseases False 1 59 0 NA
DB00584 Enalapril pancreatic.diseases False 1 24 0 NA
DB00584 Enalapril myocardial.ischemia False 1 43 0 NA
DB00584 Enalapril autoimmune.diseases False 1 243 0 NA
DB00584 Enalapril kidney.neoplasms False 1 20 0 NA
DB00584 Enalapril arthritis False 1 76 0 0.0810810810811
DB00584 Enalapril leukemia False 1 117 0 0.0682492581602
DB00584 Enalapril hyperinsulinism False 1 26 0 NA
DB00584 Enalapril diabetes.mellitus.type.2 False 1 72 0 0.0722891566265
DB00584 Enalapril arteriosclerosis False 1 38 0 0.0382352941176
DB00584 Enalapril gastroenteritis False 1 122 0 NA
DB00584 Enalapril liver.cirrhosis False 1 24 0 0.044776119403
DB00584 Enalapril parkinson.disease False 1 30 0 0.0577507598784
DB00584 Enalapril lupus.erythematosus.systemic False 1 75 0 0.0488505747126
DB00584 Enalapril anemia.hemolytic False 1 29 0 NA
DB00584 Enalapril lymphoma False 1 24 0 0.0682492581602
DB00584 Enalapril colitis.ulcerative False 1 55 0 0.0666666666667
DB00584 Enalapril malabsorption.syndromes False 1 34 0 NA
DB00584 Enalapril colitis False 1 55 0 0.0666666666667
DB00584 Enalapril anemia False 1 58 0 0.0375722543353
DB00584 Enalapril sarcoma False 1 25 0 0.0601719197708
DB00584 Enalapril multiple.sclerosis False 1 69 0 0.063829787234
DB00584 Enalapril coronary.disease False 1 37 0 0.0579268292683
DB00584 Enalapril lymphoma.non.hodgkin False 1 22 0 0.0682492581602
DB00584 Enalapril hematologic.diseases False 1 188 0 NA
DB00584 Enalapril skin.diseases False 1 278 0 0.0482954545455
DB00584 Enalapril blood.coagulation.disorders False 1 40 0 0.0489296636086
DB00584 Enalapril cardiovascular.diseases False 1 330 1 0.053412462908
DB00584 Enalapril amyotrophic.lateral.sclerosis False 1 21 0 NA
DB00584 Enalapril cardiomyopathy.dilated False 1 29 0 NA
DB00584 Enalapril lung.diseases False 1 71 0 NA
DB00584 Enalapril bacterial.infections False 1 26 0 0.0746268656716
DB00584 Enalapril diabetes.mellitus.type.1 False 1 82 0 NA
DB00584 Enalapril arthritis.rheumatoid False 1 42 0 0.0881458966565
DB00584 Enalapril liver.cirrhosis.biliary False 1 23 0 NA
DB00584 Enalapril coronary.artery.disease False 1 31 0 0.0625
DB00584 Enalapril leukemia.lymphoid False 1 66 0 NA
DB00584 Enalapril arterial.occlusive.diseases False 1 44 0 0.0550724637681
DB00584 Enalapril heart.diseases False 1 167 0 NA
DB00740 Riluzole bone.diseases.metabolic False 2 27 1 NA
DB00740 Riluzole colorectal.neoplasms False 2 42 0 NA
DB00740 Riluzole eye.diseases False 2 231 0 NA
DB00740 Riluzole collagen.diseases False 2 25 0 NA
DB00740 Riluzole leukemia.myeloid.acute False 2 43 0 0.163879598662
DB00740 Riluzole kidney.diseases False 2 144 0 0.08125
DB00740 Riluzole epilepsy False 2 25 0 0.0940438871473
DB00740 Riluzole joint.diseases False 2 79 0 0.107255520505
DB00740 Riluzole vascular.diseases False 2 181 0 0.0780780780781
DB00740 Riluzole neuroendocrine.tumors False 2 24 0 NA
DB00740 Riluzole parkinsonian.disorders False 2 31 0 0.065625
DB00740 Riluzole hypopigmentation False 2 22 0 NA
DB00740 Riluzole intestinal.neoplasms False 2 42 0 NA
DB00740 Riluzole thyroid.diseases False 2 30 0 NA
DB00740 Riluzole diabetes.mellitus False 2 162 0 0.146179401993
DB00740 Riluzole dementia False 2 42 0 0.0906344410876
DB00740 Riluzole mycobacterium.infections False 2 22 0 NA
DB00740 Riluzole arrhythmias.cardiac False 2 30 1 0.0944625407166
DB00740 Riluzole prostatic.neoplasms False 2 61 0 0.143769968051
DB00740 Riluzole head.and.neck.neoplasms False 2 35 0 0.0780780780781
DB00740 Riluzole inflammatory.bowel.diseases False 2 119 0 0.159609120521
DB00740 Riluzole gastrointestinal.neoplasms False 2 72 0 0.0840840840841
DB00740 Riluzole asthma False 2 36 0 0.11875
DB00740 Riluzole alzheimer.disease False 2 29 0 0.130293159609
DB00740 Riluzole metabolism.inborn.errors False 2 289 0 NA
DB00740 Riluzole macular.degeneration False 2 44 0 NA
DB00740 Riluzole breast.neoplasms False 2 40 0 0.12091503268
DB00740 Riluzole hypersensitivity False 2 45 0 0.166666666667
DB00740 Riluzole adenocarcinoma False 2 32 0 0.0911949685535
DB00740 Riluzole bone.diseases False 2 144 1 NA
DB00740 Riluzole insulin.resistance False 2 26 0 0.0617647058824
DB00740 Riluzole motor.neuron.disease True 2 31 0 NA
DB00740 Riluzole crohn.disease False 2 71 0 0.0879478827362
DB00740 Riluzole endocrine.system.diseases False 2 291 0 0.0668693009119
DB00740 Riluzole keratosis False 2 21 0 NA
DB00740 Riluzole psoriasis False 2 54 0 0.0513595166163
DB00740 Riluzole varicose.veins False 2 20 0 NA
DB00740 Riluzole spinal.cord.diseases False 2 59 0 NA
DB00740 Riluzole neoplasms False 2 482 0 0.1
DB00740 Riluzole rheumatic.diseases False 2 59 0 NA
DB00740 Riluzole pancreatic.diseases False 2 24 0 NA
DB00740 Riluzole myocardial.ischemia False 2 43 0 NA
DB00740 Riluzole autoimmune.diseases False 2 243 0 NA
DB00740 Riluzole kidney.neoplasms False 2 20 0 NA
DB00740 Riluzole arthritis False 2 76 0 0.107255520505
DB00740 Riluzole leukemia False 2 117 0 0.163879598662
DB00740 Riluzole hyperinsulinism False 2 26 0 NA
DB00740 Riluzole diabetes.mellitus.type.2 False 2 72 0 0.146179401993
DB00740 Riluzole arteriosclerosis False 2 38 0 0.0449101796407
DB00740 Riluzole gastroenteritis False 2 122 0 NA
DB00740 Riluzole liver.cirrhosis False 2 24 0 0.0519877675841
DB00740 Riluzole parkinson.disease False 2 30 0 0.106382978723
DB00740 Riluzole lupus.erythematosus.systemic False 2 75 0 0.0833333333333
DB00740 Riluzole anemia.hemolytic False 2 29 0 NA
DB00740 Riluzole lymphoma False 2 24 0 0.163879598662
DB00740 Riluzole colitis.ulcerative False 2 55 0 0.159609120521
DB00740 Riluzole malabsorption.syndromes False 2 34 0 NA
DB00740 Riluzole colitis False 2 55 0 0.159609120521
DB00740 Riluzole anemia False 2 58 0 0.0495626822157
DB00740 Riluzole sarcoma False 2 25 0 0.0690690690691
DB00740 Riluzole multiple.sclerosis False 2 69 0 0.111464968153
DB00740 Riluzole coronary.disease False 2 37 0 0.121794871795
DB00740 Riluzole lymphoma.non.hodgkin False 2 22 0 0.163879598662
DB00740 Riluzole hematologic.diseases False 2 188 0 NA
DB00740 Riluzole skin.diseases False 2 278 0 0.0562130177515
DB00740 Riluzole blood.coagulation.disorders False 2 40 0 0.0737179487179
DB00740 Riluzole cardiovascular.diseases False 2 330 1 0.0577507598784
DB00740 Riluzole amyotrophic.lateral.sclerosis True 2 21 0 NA
DB00740 Riluzole cardiomyopathy.dilated False 2 29 1 NA
DB00740 Riluzole lung.diseases False 2 71 0 NA
DB00740 Riluzole bacterial.infections False 2 26 0 0.116504854369
DB00740 Riluzole diabetes.mellitus.type.1 False 2 82 0 NA
DB00740 Riluzole arthritis.rheumatoid False 2 42 0 0.107255520505
DB00740 Riluzole liver.cirrhosis.biliary False 2 23 0 NA
DB00740 Riluzole coronary.artery.disease False 2 31 0 0.121794871795
DB00740 Riluzole leukemia.lymphoid False 2 66 0 NA
DB00740 Riluzole arterial.occlusive.diseases False 2 44 0 0.0780780780781
DB00740 Riluzole heart.diseases False 2 167 1 NA
DB00741 Hydrocortisone bone.diseases.metabolic False 2 27 0 NA
DB00741 Hydrocortisone colorectal.neoplasms False 2 42 0 NA
DB00741 Hydrocortisone eye.diseases False 2 231 0 NA
DB00741 Hydrocortisone collagen.diseases False 2 25 0 NA
DB00741 Hydrocortisone leukemia.myeloid.acute False 2 43 0 NA
DB00741 Hydrocortisone kidney.diseases False 2 144 0 NA
DB00741 Hydrocortisone epilepsy False 2 25 0 NA
DB00741 Hydrocortisone joint.diseases False 2 79 0 NA
DB00741 Hydrocortisone vascular.diseases False 2 181 0 NA
DB00741 Hydrocortisone neuroendocrine.tumors False 2 24 0 NA
DB00741 Hydrocortisone parkinsonian.disorders False 2 31 0 NA
DB00741 Hydrocortisone hypopigmentation False 2 22 0 NA
DB00741 Hydrocortisone intestinal.neoplasms False 2 42 0 NA
DB00741 Hydrocortisone thyroid.diseases False 2 30 0 NA
DB00741 Hydrocortisone diabetes.mellitus False 2 162 0 NA
DB00741 Hydrocortisone dementia False 2 42 0 NA
DB00741 Hydrocortisone mycobacterium.infections False 2 22 0 NA
DB00741 Hydrocortisone arrhythmias.cardiac False 2 30 0 NA
DB00741 Hydrocortisone prostatic.neoplasms False 2 61 0 NA
DB00741 Hydrocortisone head.and.neck.neoplasms False 2 35 0 NA
DB00741 Hydrocortisone inflammatory.bowel.diseases False 2 119 0 NA
DB00741 Hydrocortisone gastrointestinal.neoplasms False 2 72 0 NA
DB00741 Hydrocortisone asthma True 2 36 0 NA
DB00741 Hydrocortisone alzheimer.disease False 2 29 0 NA
DB00741 Hydrocortisone metabolism.inborn.errors False 2 289 0 NA
DB00741 Hydrocortisone macular.degeneration False 2 44 0 NA
DB00741 Hydrocortisone breast.neoplasms False 2 40 0 NA
DB00741 Hydrocortisone hypersensitivity False 2 45 0 NA
DB00741 Hydrocortisone adenocarcinoma False 2 32 0 NA
DB00741 Hydrocortisone bone.diseases False 2 144 0 NA
DB00741 Hydrocortisone insulin.resistance True 2 26 0 NA
DB00741 Hydrocortisone motor.neuron.disease False 2 31 0 NA
DB00741 Hydrocortisone crohn.disease False 2 71 0 NA
DB00741 Hydrocortisone endocrine.system.diseases True 2 291 0 NA
DB00741 Hydrocortisone keratosis False 2 21 0 NA
DB00741 Hydrocortisone psoriasis True 2 54 0 NA
DB00741 Hydrocortisone varicose.veins False 2 20 0 NA
DB00741 Hydrocortisone spinal.cord.diseases False 2 59 0 NA
DB00741 Hydrocortisone neoplasms False 2 482 0 NA
DB00741 Hydrocortisone rheumatic.diseases False 2 59 0 NA
DB00741 Hydrocortisone pancreatic.diseases False 2 24 0 NA
DB00741 Hydrocortisone myocardial.ischemia False 2 43 0 NA
DB00741 Hydrocortisone autoimmune.diseases False 2 243 0 NA
DB00741 Hydrocortisone kidney.neoplasms False 2 20 0 NA
DB00741 Hydrocortisone arthritis True 2 76 0 NA
DB00741 Hydrocortisone leukemia False 2 117 0 NA
DB00741 Hydrocortisone hyperinsulinism False 2 26 0 NA
DB00741 Hydrocortisone diabetes.mellitus.type.2 False 2 72 0 NA
DB00741 Hydrocortisone arteriosclerosis False 2 38 0 NA
DB00741 Hydrocortisone gastroenteritis False 2 122 0 NA
DB00741 Hydrocortisone liver.cirrhosis False 2 24 0 NA
DB00741 Hydrocortisone parkinson.disease False 2 30 0 NA
DB00741 Hydrocortisone lupus.erythematosus.systemic False 2 75 0 NA
DB00741 Hydrocortisone anemia.hemolytic False 2 29 0 NA
DB00741 Hydrocortisone lymphoma False 2 24 0 NA
DB00741 Hydrocortisone colitis.ulcerative True 2 55 0 NA
DB00741 Hydrocortisone malabsorption.syndromes False 2 34 0 NA
DB00741 Hydrocortisone colitis False 2 55 0 NA
DB00741 Hydrocortisone anemia False 2 58 0 NA
DB00741 Hydrocortisone sarcoma False 2 25 0 NA
DB00741 Hydrocortisone multiple.sclerosis False 2 69 0 NA
DB00741 Hydrocortisone coronary.disease False 2 37 0 NA
DB00741 Hydrocortisone lymphoma.non.hodgkin False 2 22 0 NA
DB00741 Hydrocortisone hematologic.diseases False 2 188 0 NA
DB00741 Hydrocortisone skin.diseases True 2 278 0 NA
DB00741 Hydrocortisone blood.coagulation.disorders False 2 40 0 NA
DB00741 Hydrocortisone cardiovascular.diseases False 2 330 0 NA
DB00741 Hydrocortisone amyotrophic.lateral.sclerosis False 2 21 0 NA
DB00741 Hydrocortisone cardiomyopathy.dilated False 2 29 0 NA
DB00741 Hydrocortisone lung.diseases False 2 71 0 NA
DB00741 Hydrocortisone bacterial.infections False 2 26 0 NA
DB00741 Hydrocortisone diabetes.mellitus.type.1 False 2 82 0 NA
DB00741 Hydrocortisone arthritis.rheumatoid True 2 42 0 NA
DB00741 Hydrocortisone liver.cirrhosis.biliary False 2 23 0 NA
DB00741 Hydrocortisone coronary.artery.disease False 2 31 0 NA
DB00741 Hydrocortisone leukemia.lymphoid False 2 66 0 NA
DB00741 Hydrocortisone arterial.occlusive.diseases False 2 44 0 NA
DB00741 Hydrocortisone heart.diseases False 2 167 0 NA
DB00290 Bleomycin bone.diseases.metabolic False 2 27 0 NA
DB00290 Bleomycin colorectal.neoplasms False 2 42 0 NA
DB00290 Bleomycin eye.diseases False 2 231 0 NA
DB00290 Bleomycin collagen.diseases False 2 25 0 NA
DB00290 Bleomycin leukemia.myeloid.acute False 2 43 0 NA
DB00290 Bleomycin kidney.diseases False 2 144 0 NA
DB00290 Bleomycin epilepsy False 2 25 0 NA
DB00290 Bleomycin joint.diseases False 2 79 0 NA
DB00290 Bleomycin vascular.diseases False 2 181 0 NA
DB00290 Bleomycin neuroendocrine.tumors False 2 24 0 NA
DB00290 Bleomycin parkinsonian.disorders False 2 31 0 NA
DB00290 Bleomycin hypopigmentation False 2 22 0 NA
DB00290 Bleomycin intestinal.neoplasms False 2 42 0 NA
DB00290 Bleomycin thyroid.diseases False 2 30 0 NA
DB00290 Bleomycin diabetes.mellitus False 2 162 0 NA
DB00290 Bleomycin dementia False 2 42 0 NA
DB00290 Bleomycin mycobacterium.infections False 2 22 0 NA
DB00290 Bleomycin arrhythmias.cardiac False 2 30 0 NA
DB00290 Bleomycin prostatic.neoplasms False 2 61 0 NA
DB00290 Bleomycin head.and.neck.neoplasms False 2 35 0 NA
DB00290 Bleomycin inflammatory.bowel.diseases False 2 119 0 NA
DB00290 Bleomycin gastrointestinal.neoplasms False 2 72 0 NA
DB00290 Bleomycin asthma False 2 36 0 NA
DB00290 Bleomycin alzheimer.disease False 2 29 0 NA
DB00290 Bleomycin metabolism.inborn.errors False 2 289 0 NA
DB00290 Bleomycin macular.degeneration False 2 44 0 NA
DB00290 Bleomycin breast.neoplasms False 2 40 0 NA
DB00290 Bleomycin hypersensitivity False 2 45 0 NA
DB00290 Bleomycin adenocarcinoma False 2 32 0 NA
DB00290 Bleomycin bone.diseases False 2 144 0 NA
DB00290 Bleomycin insulin.resistance False 2 26 0 NA
DB00290 Bleomycin motor.neuron.disease False 2 31 0 NA
DB00290 Bleomycin crohn.disease False 2 71 0 NA
DB00290 Bleomycin endocrine.system.diseases False 2 291 0 NA
DB00290 Bleomycin keratosis False 2 21 0 NA
DB00290 Bleomycin psoriasis False 2 54 0 NA
DB00290 Bleomycin varicose.veins False 2 20 0 NA
DB00290 Bleomycin spinal.cord.diseases False 2 59 0 NA
DB00290 Bleomycin neoplasms True 2 482 0 NA
DB00290 Bleomycin rheumatic.diseases False 2 59 0 NA
DB00290 Bleomycin pancreatic.diseases False 2 24 0 NA
DB00290 Bleomycin myocardial.ischemia False 2 43 0 NA
DB00290 Bleomycin autoimmune.diseases False 2 243 0 NA
DB00290 Bleomycin kidney.neoplasms False 2 20 0 NA
DB00290 Bleomycin arthritis False 2 76 0 NA
DB00290 Bleomycin leukemia False 2 117 0 NA
DB00290 Bleomycin hyperinsulinism False 2 26 0 NA
DB00290 Bleomycin diabetes.mellitus.type.2 False 2 72 0 NA
DB00290 Bleomycin arteriosclerosis False 2 38 0 NA
DB00290 Bleomycin gastroenteritis False 2 122 0 NA
DB00290 Bleomycin liver.cirrhosis False 2 24 0 NA
DB00290 Bleomycin parkinson.disease False 2 30 0 NA
DB00290 Bleomycin lupus.erythematosus.systemic False 2 75 0 NA
DB00290 Bleomycin anemia.hemolytic False 2 29 0 NA
DB00290 Bleomycin lymphoma True 2 24 0 NA
DB00290 Bleomycin colitis.ulcerative False 2 55 0 NA
DB00290 Bleomycin malabsorption.syndromes False 2 34 0 NA
DB00290 Bleomycin colitis False 2 55 0 NA
DB00290 Bleomycin anemia False 2 58 0 NA
DB00290 Bleomycin sarcoma True 2 25 0 NA
DB00290 Bleomycin multiple.sclerosis False 2 69 0 NA
DB00290 Bleomycin coronary.disease False 2 37 0 NA
DB00290 Bleomycin lymphoma.non.hodgkin True 2 22 0 NA
DB00290 Bleomycin hematologic.diseases False 2 188 0 NA
DB00290 Bleomycin skin.diseases False 2 278 0 NA
DB00290 Bleomycin blood.coagulation.disorders False 2 40 0 NA
DB00290 Bleomycin cardiovascular.diseases False 2 330 0 NA
DB00290 Bleomycin amyotrophic.lateral.sclerosis False 2 21 0 NA
DB00290 Bleomycin cardiomyopathy.dilated False 2 29 0 NA
DB00290 Bleomycin lung.diseases False 2 71 0 NA
DB00290 Bleomycin bacterial.infections False 2 26 0 NA
DB00290 Bleomycin diabetes.mellitus.type.1 False 2 82 0 NA
DB00290 Bleomycin arthritis.rheumatoid False 2 42 0 NA
DB00290 Bleomycin liver.cirrhosis.biliary False 2 23 0 NA
DB00290 Bleomycin coronary.artery.disease False 2 31 0 NA
DB00290 Bleomycin leukemia.lymphoid False 2 66 0 NA
DB00290 Bleomycin arterial.occlusive.diseases False 2 44 0 NA
DB00290 Bleomycin heart.diseases False 2 167 0 NA
DB00586 Diclofenac bone.diseases.metabolic False 8 27 0 NA
DB00586 Diclofenac colorectal.neoplasms False 8 42 0 NA
DB00586 Diclofenac eye.diseases False 8 231 0 NA
DB00586 Diclofenac collagen.diseases False 8 25 0 NA
DB00586 Diclofenac leukemia.myeloid.acute False 8 43 0 0.12091503268
DB00586 Diclofenac kidney.diseases False 8 144 0 0.0792682926829
DB00586 Diclofenac epilepsy False 8 25 2 0.0833333333333
DB00586 Diclofenac joint.diseases True 8 79 0 0.101851851852
DB00586 Diclofenac vascular.diseases False 8 181 0 0.0813253012048
DB00586 Diclofenac neuroendocrine.tumors False 8 24 0 NA
DB00586 Diclofenac parkinsonian.disorders False 8 31 0 0.0512048192771
DB00586 Diclofenac hypopigmentation False 8 22 0 NA
DB00586 Diclofenac intestinal.neoplasms False 8 42 0 NA
DB00586 Diclofenac thyroid.diseases False 8 30 0 NA
DB00586 Diclofenac diabetes.mellitus False 8 162 0 0.124203821656
DB00586 Diclofenac dementia False 8 42 0 0.0699088145897
DB00586 Diclofenac mycobacterium.infections False 8 22 0 NA
DB00586 Diclofenac arrhythmias.cardiac False 8 30 0 0.206896551724
DB00586 Diclofenac prostatic.neoplasms False 8 61 0 0.151815181518
DB00586 Diclofenac head.and.neck.neoplasms False 8 35 0 0.0931677018634
DB00586 Diclofenac inflammatory.bowel.diseases False 8 119 0 0.129746835443
DB00586 Diclofenac gastrointestinal.neoplasms False 8 72 0 0.065671641791
DB00586 Diclofenac asthma False 8 36 0 0.139158576052
DB00586 Diclofenac alzheimer.disease False 8 29 0 0.127795527157
DB00586 Diclofenac metabolism.inborn.errors False 8 289 1 NA
DB00586 Diclofenac macular.degeneration False 8 44 0 NA
DB00586 Diclofenac breast.neoplasms False 8 40 0 0.147540983607
DB00586 Diclofenac hypersensitivity False 8 45 0 0.139158576052
DB00586 Diclofenac adenocarcinoma False 8 32 0 0.0813253012048
DB00586 Diclofenac bone.diseases False 8 144 0 NA
DB00586 Diclofenac insulin.resistance False 8 26 0 0.0790273556231
