group group.name disease flag n.target n.disease n.overlap s
DB00063 Eptifibatide intestinal.neoplasms False 1 42 0 NA
DB00063 Eptifibatide thyroid.diseases False 1 30 0 NA
DB00063 Eptifibatide diabetes.mellitus False 1 162 0 6.37904176617
DB00063 Eptifibatide dementia False 1 42 0 3.00528275296
DB00063 Eptifibatide mycobacterium.infections False 1 22 0 NA
DB00063 Eptifibatide arrhythmias.cardiac False 1 30 0 12.6573700205
DB00063 Eptifibatide prostatic.neoplasms False 1 61 0 3.37211989587
DB00063 Eptifibatide head.and.neck.neoplasms False 1 35 0 0.764008325787
DB00063 Eptifibatide inflammatory.bowel.diseases False 1 119 0 0.916660000003
DB00063 Eptifibatide gastrointestinal.neoplasms False 1 72 0 9.29691822465
DB00063 Eptifibatide asthma False 1 36 0 3.77599774468
DB00063 Eptifibatide alzheimer.disease False 1 29 0 3.00528275296
DB00063 Eptifibatide metabolism.inborn.errors False 1 289 0 NA
DB00063 Eptifibatide macular.degeneration False 1 44 0 NA
DB00063 Eptifibatide breast.neoplasms False 1 40 0 5.80212406905
DB00063 Eptifibatide hypersensitivity False 1 45 0 2.12534763566
DB00063 Eptifibatide adenocarcinoma False 1 32 0 12.0690849596
DB00063 Eptifibatide bone.diseases False 1 144 0 0.844329910779
DB00063 Eptifibatide insulin.resistance False 1 26 0 1.18202983813
DB00063 Eptifibatide motor.neuron.disease False 1 31 0 NA
DB00063 Eptifibatide crohn.disease False 1 71 0 5.80212406905
DB00063 Eptifibatide endocrine.system.diseases False 1 291 0 1.18202983813
DB00063 Eptifibatide keratosis False 1 21 0 NA
DB00063 Eptifibatide psoriasis False 1 54 0 5.80212406905
DB00063 Eptifibatide varicose.veins False 1 20 0 NA
DB00063 Eptifibatide spinal.cord.diseases False 1 59 0 NA
DB00063 Eptifibatide neoplasms False 1 482 0 10.8778194053
DB00063 Eptifibatide rheumatic.diseases False 1 59 0 1.56982634276
DB00063 Eptifibatide pancreatic.diseases False 1 24 0 NA
DB00063 Eptifibatide myocardial.ischemia True 1 43 0 61.0027086486
DB00063 Eptifibatide autoimmune.diseases False 1 243 0 1.56982634276
DB00063 Eptifibatide kidney.neoplasms False 1 20 0 0.764008325787
DB00063 Eptifibatide arthritis False 1 76 0 11.8423165216
DB00063 Eptifibatide leukemia False 1 117 0 9.29691822465
DB00063 Eptifibatide hyperinsulinism False 1 26 0 NA
DB00063 Eptifibatide diabetes.mellitus.type.2 False 1 72 0 6.37904176617
DB00063 Eptifibatide arteriosclerosis False 1 38 0 0.871856620881
DB00063 Eptifibatide gastroenteritis False 1 122 0 NA
DB00063 Eptifibatide liver.cirrhosis False 1 24 0 2.31135640474
DB00063 Eptifibatide parkinson.disease False 1 30 0 3.26839840464
DB00063 Eptifibatide lupus.erythematosus.systemic False 1 75 0 2.8756769564
DB00063 Eptifibatide anemia.hemolytic False 1 29 0 NA
DB00063 Eptifibatide lymphoma False 1 24 0 5.80212406905
DB00063 Eptifibatide colitis.ulcerative False 1 55 0 3.42127544519
DB00063 Eptifibatide malabsorption.syndromes False 1 34 0 NA
DB00063 Eptifibatide colitis False 1 55 0 0.916660000003
DB00063 Eptifibatide anemia False 1 58 0 1.35722397569
DB00063 Eptifibatide sarcoma False 1 25 0 2.34649061746
DB00063 Eptifibatide multiple.sclerosis False 1 69 0 3.22362835314
DB00063 Eptifibatide coronary.disease True 1 37 0 61.0027086486
DB00063 Eptifibatide lymphoma.non.hodgkin False 1 22 0 2.98076949803
DB00063 Eptifibatide hematologic.diseases False 1 188 1 1.56982634276
DB00063 Eptifibatide skin.diseases False 1 278 0 1.88762576208
DB00063 Eptifibatide blood.coagulation.disorders False 1 40 1 2.60054000978
DB00063 Eptifibatide cardiovascular.diseases False 1 330 0 2.01324176078
DB00063 Eptifibatide amyotrophic.lateral.sclerosis False 1 21 0 NA
DB00063 Eptifibatide cardiomyopathy.dilated False 1 29 0 NA
DB00063 Eptifibatide lung.diseases False 1 71 0 NA
DB00063 Eptifibatide bacterial.infections False 1 26 0 2.11666903567
DB00063 Eptifibatide diabetes.mellitus.type.1 False 1 82 0 1.87605454362
DB00063 Eptifibatide arthritis.rheumatoid False 1 42 0 12.6488823412
DB00063 Eptifibatide liver.cirrhosis.biliary False 1 23 0 NA
DB00063 Eptifibatide coronary.artery.disease False 1 31 0 2.01324176078
DB00063 Eptifibatide leukemia.lymphoid False 1 66 0 NA
DB00063 Eptifibatide arterial.occlusive.diseases False 1 44 0 2.00538264768
DB00063 Eptifibatide heart.diseases False 1 167 0 NA
DB01216 Finasteride bone.diseases.metabolic False 2 27 0 NA
DB01216 Finasteride colorectal.neoplasms False 2 42 0 NA
DB01216 Finasteride eye.diseases False 2 231 0 NA
DB01216 Finasteride collagen.diseases False 2 25 0 0.421121035952
DB01216 Finasteride leukemia.myeloid.acute False 2 43 0 0.326228510311
DB01216 Finasteride kidney.diseases False 2 144 0 1.00277736139
DB01216 Finasteride epilepsy False 2 25 0 1.0418142871
DB01216 Finasteride joint.diseases False 2 79 0 13.0875605596
DB01216 Finasteride vascular.diseases False 2 181 0 0.559861526241
DB01216 Finasteride neuroendocrine.tumors False 2 24 0 0.148870013823
DB01216 Finasteride parkinsonian.disorders False 2 31 0 0.893189513957
DB01216 Finasteride hypopigmentation False 2 22 0 NA
DB01216 Finasteride intestinal.neoplasms False 2 42 0 NA
DB01216 Finasteride thyroid.diseases False 2 30 0 NA
DB01216 Finasteride diabetes.mellitus False 2 162 0 1.56580781538
DB01216 Finasteride dementia False 2 42 0 0.705691207154
DB01216 Finasteride mycobacterium.infections False 2 22 0 NA
DB01216 Finasteride arrhythmias.cardiac False 2 30 0 10.1102771647
DB01216 Finasteride prostatic.neoplasms True 2 61 0 273.711786112
DB01216 Finasteride head.and.neck.neoplasms False 2 35 0 0.271966813155
DB01216 Finasteride inflammatory.bowel.diseases False 2 119 0 2.18940640136
DB01216 Finasteride gastrointestinal.neoplasms False 2 72 0 0.111242591959
DB01216 Finasteride asthma False 2 36 0 1.13933755902
DB01216 Finasteride alzheimer.disease False 2 29 0 0.408073205781
DB01216 Finasteride metabolism.inborn.errors False 2 289 0 NA
DB01216 Finasteride macular.degeneration False 2 44 0 NA
DB01216 Finasteride breast.neoplasms False 2 40 0 273.711786112
DB01216 Finasteride hypersensitivity False 2 45 0 1.84921975231
DB01216 Finasteride adenocarcinoma False 2 32 0 0.959492978694
DB01216 Finasteride bone.diseases False 2 144 0 0.543841383275
DB01216 Finasteride insulin.resistance False 2 26 0 0.266308122025
DB01216 Finasteride motor.neuron.disease False 2 31 0 NA
DB01216 Finasteride crohn.disease False 2 71 0 1.95012797108
DB01216 Finasteride endocrine.system.diseases False 2 291 1 34.3823818046
DB01216 Finasteride keratosis False 2 21 0 NA
DB01216 Finasteride psoriasis False 2 54 0 9.69729845562
DB01216 Finasteride varicose.veins False 2 20 0 NA
DB01216 Finasteride spinal.cord.diseases False 2 59 0 NA
DB01216 Finasteride neoplasms False 2 482 0 0.87656950556
DB01216 Finasteride rheumatic.diseases False 2 59 0 0.421121035952
DB01216 Finasteride pancreatic.diseases False 2 24 0 NA
DB01216 Finasteride myocardial.ischemia False 2 43 0 0.543610408205
DB01216 Finasteride autoimmune.diseases False 2 243 0 0.394941876336
DB01216 Finasteride kidney.neoplasms False 2 20 0 0.114556216811
DB01216 Finasteride arthritis False 2 76 0 13.0875605596
DB01216 Finasteride leukemia False 2 117 0 1.3355311528
DB01216 Finasteride hyperinsulinism False 2 26 0 NA
DB01216 Finasteride diabetes.mellitus.type.2 False 2 72 0 7.2932058266
DB01216 Finasteride arteriosclerosis False 2 38 0 1.0657778854
DB01216 Finasteride gastroenteritis False 2 122 0 NA
DB01216 Finasteride liver.cirrhosis False 2 24 0 1.19550449183
DB01216 Finasteride parkinson.disease False 2 30 0 0.909798650171
DB01216 Finasteride lupus.erythematosus.systemic False 2 75 0 0.421121035952
DB01216 Finasteride anemia.hemolytic False 2 29 0 NA
DB01216 Finasteride lymphoma False 2 24 0 1.3355311528
DB01216 Finasteride colitis.ulcerative False 2 55 0 3.97622158683
DB01216 Finasteride malabsorption.syndromes False 2 34 0 NA
DB01216 Finasteride colitis False 2 55 0 2.18940640136
DB01216 Finasteride anemia False 2 58 0 0.319442437456
DB01216 Finasteride sarcoma False 2 25 0 0.523106620595
DB01216 Finasteride multiple.sclerosis False 2 69 0 0.738831916402
DB01216 Finasteride coronary.disease False 2 37 0 7.2932058266
DB01216 Finasteride lymphoma.non.hodgkin False 2 22 0 0.523106620595
DB01216 Finasteride hematologic.diseases False 2 188 0 0.421121035952
DB01216 Finasteride skin.diseases False 2 278 0 0.541879371272
DB01216 Finasteride blood.coagulation.disorders False 2 40 0 0.0857760518086
DB01216 Finasteride cardiovascular.diseases False 2 330 0 7.2932058266
DB01216 Finasteride amyotrophic.lateral.sclerosis False 2 21 0 NA
DB01216 Finasteride cardiomyopathy.dilated False 2 29 0 NA
DB01216 Finasteride lung.diseases False 2 71 0 NA
DB01216 Finasteride bacterial.infections False 2 26 0 0.145866006298
DB01216 Finasteride diabetes.mellitus.type.1 False 2 82 0 0.466863601486
DB01216 Finasteride arthritis.rheumatoid False 2 42 0 13.0875605596
DB01216 Finasteride liver.cirrhosis.biliary False 2 23 0 NA
DB01216 Finasteride coronary.artery.disease False 2 31 0 7.2932058266
DB01216 Finasteride leukemia.lymphoid False 2 66 0 NA
DB01216 Finasteride arterial.occlusive.diseases False 2 44 0 0.559861526241
DB01216 Finasteride heart.diseases False 2 167 0 NA
DB01182 Propafenone bone.diseases.metabolic False 2 27 0 NA
DB01182 Propafenone colorectal.neoplasms False 2 42 0 NA
DB01182 Propafenone eye.diseases False 2 231 0 NA
DB01182 Propafenone collagen.diseases False 2 25 0 8.6498511432
DB01182 Propafenone leukemia.myeloid.acute False 2 43 0 2.2273790238
DB01182 Propafenone kidney.diseases False 2 144 0 2.28388504964
DB01182 Propafenone epilepsy False 2 25 0 72.0443877447
DB01182 Propafenone joint.diseases False 2 79 0 6.22433678064
DB01182 Propafenone vascular.diseases False 2 181 0 12.2763060614
DB01182 Propafenone neuroendocrine.tumors False 2 24 0 0.653445726197
DB01182 Propafenone parkinsonian.disorders False 2 31 0 3.56196142328
DB01182 Propafenone hypopigmentation False 2 22 0 NA
DB01182 Propafenone intestinal.neoplasms False 2 42 0 NA
DB01182 Propafenone thyroid.diseases False 2 30 0 NA
DB01182 Propafenone diabetes.mellitus False 2 162 0 5.45960852521
DB01182 Propafenone dementia False 2 42 0 19.930215412
DB01182 Propafenone mycobacterium.infections False 2 22 0 NA
DB01182 Propafenone arrhythmias.cardiac True 2 30 2 3973.29966385
DB01182 Propafenone prostatic.neoplasms False 2 61 0 4.28141952131
DB01182 Propafenone head.and.neck.neoplasms False 2 35 0 2.03969272122
DB01182 Propafenone inflammatory.bowel.diseases False 2 119 0 0.705736774651
DB01182 Propafenone gastrointestinal.neoplasms False 2 72 0 2.2273790238
DB01182 Propafenone asthma False 2 36 0 17.1844948175
DB01182 Propafenone alzheimer.disease False 2 29 0 7.95261346728
DB01182 Propafenone metabolism.inborn.errors False 2 289 0 NA
DB01182 Propafenone macular.degeneration False 2 44 0 NA
DB01182 Propafenone breast.neoplasms False 2 40 0 5.15583581311
DB01182 Propafenone hypersensitivity False 2 45 0 8.77777086383
DB01182 Propafenone adenocarcinoma False 2 32 0 4.76338427741
DB01182 Propafenone bone.diseases False 2 144 0 2.47472023959
DB01182 Propafenone insulin.resistance False 2 26 0 4.62799349581
DB01182 Propafenone motor.neuron.disease False 2 31 0 NA
DB01182 Propafenone crohn.disease False 2 71 0 8.6498511432
DB01182 Propafenone endocrine.system.diseases False 2 291 0 4.62799349581
DB01182 Propafenone keratosis False 2 21 0 NA
DB01182 Propafenone psoriasis False 2 54 0 8.6498511432
DB01182 Propafenone varicose.veins False 2 20 0 NA
DB01182 Propafenone spinal.cord.diseases False 2 59 0 NA
DB01182 Propafenone neoplasms False 2 482 0 4.76338427741
DB01182 Propafenone rheumatic.diseases False 2 59 0 8.6498511432
DB01182 Propafenone pancreatic.diseases False 2 24 0 NA
DB01182 Propafenone myocardial.ischemia False 2 43 0 3.14735095541
DB01182 Propafenone autoimmune.diseases False 2 243 0 8.4330804537
DB01182 Propafenone kidney.neoplasms False 2 20 0 2.03969272122
DB01182 Propafenone arthritis False 2 76 0 8.05691230193
DB01182 Propafenone leukemia False 2 117 0 2.2273790238
DB01182 Propafenone hyperinsulinism False 2 26 0 NA
DB01182 Propafenone diabetes.mellitus.type.2 False 2 72 0 5.45960852521
DB01182 Propafenone arteriosclerosis False 2 38 0 1.19808867472
DB01182 Propafenone gastroenteritis False 2 122 0 NA
DB01182 Propafenone liver.cirrhosis False 2 24 0 5.09011174483
DB01182 Propafenone parkinson.disease False 2 30 0 4.57894965901
DB01182 Propafenone lupus.erythematosus.systemic False 2 75 0 8.6498511432
DB01182 Propafenone anemia.hemolytic False 2 29 0 NA
DB01182 Propafenone lymphoma False 2 24 0 8.6498511432
DB01182 Propafenone colitis.ulcerative False 2 55 0 16.359988933
DB01182 Propafenone malabsorption.syndromes False 2 34 0 NA
DB01182 Propafenone colitis False 2 55 0 0.705736774651
DB01182 Propafenone anemia False 2 58 0 1.71133289206
DB01182 Propafenone sarcoma False 2 25 0 2.62253925616
DB01182 Propafenone multiple.sclerosis False 2 69 0 8.6498511432
DB01182 Propafenone coronary.disease False 2 37 0 3.89041776478
DB01182 Propafenone lymphoma.non.hodgkin False 2 22 0 8.6498511432
DB01182 Propafenone hematologic.diseases False 2 188 0 8.6498511432
DB01182 Propafenone skin.diseases False 2 278 0 8.67757083156
DB01182 Propafenone blood.coagulation.disorders False 2 40 0 0.39566096774
DB01182 Propafenone cardiovascular.diseases False 2 330 2 5.53215763427
DB01182 Propafenone amyotrophic.lateral.sclerosis False 2 21 0 NA
DB01182 Propafenone cardiomyopathy.dilated False 2 29 1 NA
DB01182 Propafenone lung.diseases False 2 71 0 NA
DB01182 Propafenone bacterial.infections False 2 26 0 2.11419816654
DB01182 Propafenone diabetes.mellitus.type.1 False 2 82 0 5.45960852521
DB01182 Propafenone arthritis.rheumatoid False 2 42 0 8.6498511432
DB01182 Propafenone liver.cirrhosis.biliary False 2 23 0 NA
DB01182 Propafenone coronary.artery.disease False 2 31 0 17.5139258413
DB01182 Propafenone leukemia.lymphoid False 2 66 0 NA
DB01182 Propafenone arterial.occlusive.diseases False 2 44 0 12.2763060614
DB01182 Propafenone heart.diseases False 2 167 2 NA
DB00843 Donepezil bone.diseases.metabolic False 2 27 0 NA
DB00843 Donepezil colorectal.neoplasms False 2 42 0 NA
DB00843 Donepezil eye.diseases False 2 231 0 NA
DB00843 Donepezil collagen.diseases False 2 25 0 1.71892879057
DB00843 Donepezil leukemia.myeloid.acute False 2 43 0 1.35068855852
DB00843 Donepezil kidney.diseases False 2 144 0 3.65938204683
DB00843 Donepezil epilepsy False 2 25 0 7.00422841397
DB00843 Donepezil joint.diseases False 2 79 0 0.629626197978
DB00843 Donepezil vascular.diseases False 2 181 0 1.17963826993
DB00843 Donepezil neuroendocrine.tumors False 2 24 0 0.830201229984
DB00843 Donepezil parkinsonian.disorders False 2 31 0 12.8208281814
DB00843 Donepezil hypopigmentation False 2 22 0 NA
DB00843 Donepezil intestinal.neoplasms False 2 42 0 NA
DB00843 Donepezil thyroid.diseases False 2 30 0 NA
DB00843 Donepezil diabetes.mellitus False 2 162 0 7.75491015348
DB00843 Donepezil dementia True 2 42 0 45.3298747916
DB00843 Donepezil mycobacterium.infections False 2 22 0 NA
DB00843 Donepezil arrhythmias.cardiac False 2 30 0 3.82650078078
DB00843 Donepezil prostatic.neoplasms False 2 61 0 10.8908153027
DB00843 Donepezil head.and.neck.neoplasms False 2 35 0 3.96006258786
DB00843 Donepezil inflammatory.bowel.diseases False 2 119 0 0.622522024489
DB00843 Donepezil gastrointestinal.neoplasms False 2 72 0 1.88294026942
DB00843 Donepezil asthma False 2 36 0 41.6628480006
DB00843 Donepezil alzheimer.disease True 2 29 0 45.3298747916
DB00843 Donepezil metabolism.inborn.errors False 2 289 0 NA
DB00843 Donepezil macular.degeneration False 2 44 0 NA
DB00843 Donepezil breast.neoplasms False 2 40 0 6.00443486778
DB00843 Donepezil hypersensitivity False 2 45 0 34.906149469
DB00843 Donepezil adenocarcinoma False 2 32 0 1.17738372426
DB00843 Donepezil bone.diseases False 2 144 0 1.67078551063
DB00843 Donepezil insulin.resistance False 2 26 0 3.88099177344
DB00843 Donepezil motor.neuron.disease False 2 31 0 NA
DB00843 Donepezil crohn.disease False 2 71 0 1.71892879057
DB00843 Donepezil endocrine.system.diseases False 2 291 0 3.88099177344
DB00843 Donepezil keratosis False 2 21 0 NA
DB00843 Donepezil psoriasis False 2 54 0 13.7663428257
DB00843 Donepezil varicose.veins False 2 20 0 NA
DB00843 Donepezil spinal.cord.diseases False 2 59 0 NA
DB00843 Donepezil neoplasms False 2 482 0 3.71544272813
DB00843 Donepezil rheumatic.diseases False 2 59 0 1.71892879057
DB00843 Donepezil pancreatic.diseases False 2 24 0 NA
DB00843 Donepezil myocardial.ischemia False 2 43 0 2.09145759679
DB00843 Donepezil autoimmune.diseases False 2 243 0 1.66238881095
DB00843 Donepezil kidney.neoplasms False 2 20 0 1.7520678397
DB00843 Donepezil arthritis False 2 76 0 3.88099177344
DB00843 Donepezil leukemia False 2 117 0 3.71544272813
DB00843 Donepezil hyperinsulinism False 2 26 0 NA
DB00843 Donepezil diabetes.mellitus.type.2 False 2 72 0 7.75491015348
DB00843 Donepezil arteriosclerosis False 2 38 0 4.66386455354
DB00843 Donepezil gastroenteritis False 2 122 0 NA
DB00843 Donepezil liver.cirrhosis False 2 24 0 1.20151113323
DB00843 Donepezil parkinson.disease False 2 30 0 45.3298747916
DB00843 Donepezil lupus.erythematosus.systemic False 2 75 0 13.7663428257
DB00843 Donepezil anemia.hemolytic False 2 29 0 NA
DB00843 Donepezil lymphoma False 2 24 0 3.71544272813
DB00843 Donepezil colitis.ulcerative False 2 55 0 3.88099177344
DB00843 Donepezil malabsorption.syndromes False 2 34 0 NA
DB00843 Donepezil colitis False 2 55 0 0.622522024489
DB00843 Donepezil anemia False 2 58 0 2.15411016587
DB00843 Donepezil sarcoma False 2 25 0 3.71544272813
DB00843 Donepezil multiple.sclerosis False 2 69 0 2.93459805848
DB00843 Donepezil coronary.disease False 2 37 0 3.34218174786
DB00843 Donepezil lymphoma.non.hodgkin False 2 22 0 3.71544272813
DB00843 Donepezil hematologic.diseases False 2 188 0 1.71892879057
DB00843 Donepezil skin.diseases False 2 278 0 3.88099177344
DB00843 Donepezil blood.coagulation.disorders False 2 40 0 2.97072944338
DB00843 Donepezil cardiovascular.diseases False 2 330 0 7.5517445249
DB00843 Donepezil amyotrophic.lateral.sclerosis False 2 21 0 NA
DB00843 Donepezil cardiomyopathy.dilated False 2 29 0 NA
DB00843 Donepezil lung.diseases False 2 71 0 NA
DB00843 Donepezil bacterial.infections False 2 26 0 2.24895820624
DB00843 Donepezil diabetes.mellitus.type.1 False 2 82 0 7.75491015348
DB00843 Donepezil arthritis.rheumatoid False 2 42 0 13.7663428257
DB00843 Donepezil liver.cirrhosis.biliary False 2 23 0 NA
DB00843 Donepezil coronary.artery.disease False 2 31 0 7.5517445249
DB00843 Donepezil leukemia.lymphoid False 2 66 0 NA
DB00843 Donepezil arterial.occlusive.diseases False 2 44 0 2.23055734962
DB00843 Donepezil heart.diseases False 2 167 0 NA
DB01009 Ketoprofen bone.diseases.metabolic False 3 27 0 NA
DB01009 Ketoprofen colorectal.neoplasms False 3 42 0 NA
DB01009 Ketoprofen eye.diseases False 3 231 0 NA
DB01009 Ketoprofen collagen.diseases False 3 25 0 1.05079195224
DB01009 Ketoprofen leukemia.myeloid.acute False 3 43 0 1.2697171888
DB01009 Ketoprofen kidney.diseases False 3 144 0 2.70889793357
DB01009 Ketoprofen epilepsy False 3 25 0 2.89440583052
DB01009 Ketoprofen joint.diseases False 3 79 0 831.117489179
DB01009 Ketoprofen vascular.diseases False 3 181 0 1.91416509735
DB01009 Ketoprofen neuroendocrine.tumors False 3 24 0 0.922351718768
DB01009 Ketoprofen parkinsonian.disorders False 3 31 0 2.31953688035
DB01009 Ketoprofen hypopigmentation False 3 22 0 NA
DB01009 Ketoprofen intestinal.neoplasms False 3 42 0 NA
DB01009 Ketoprofen thyroid.diseases False 3 30 0 NA
DB01009 Ketoprofen diabetes.mellitus False 3 162 0 2.26458862616
DB01009 Ketoprofen dementia False 3 42 0 8.81447980096
DB01009 Ketoprofen mycobacterium.infections False 3 22 0 NA
DB01009 Ketoprofen arrhythmias.cardiac False 3 30 0 4.77118779999
DB01009 Ketoprofen prostatic.neoplasms False 3 61 0 23.5613842141
DB01009 Ketoprofen head.and.neck.neoplasms False 3 35 0 2.82795412145
DB01009 Ketoprofen inflammatory.bowel.diseases False 3 119 1 166.114536045
DB01009 Ketoprofen gastrointestinal.neoplasms False 3 72 0 1.2697171888
DB01009 Ketoprofen asthma False 3 36 0 5.88994184489
DB01009 Ketoprofen alzheimer.disease False 3 29 0 0.597751314222
DB01009 Ketoprofen metabolism.inborn.errors False 3 289 0 NA
DB01009 Ketoprofen macular.degeneration False 3 44 0 NA
DB01009 Ketoprofen breast.neoplasms False 3 40 0 23.5613842141
DB01009 Ketoprofen hypersensitivity False 3 45 0 4.06911456885
DB01009 Ketoprofen adenocarcinoma False 3 32 0 4.97297268723
DB01009 Ketoprofen bone.diseases False 3 144 0 4.37672239405
DB01009 Ketoprofen insulin.resistance False 3 26 0 1.68404237973
DB01009 Ketoprofen motor.neuron.disease False 3 31 0 NA
DB01009 Ketoprofen crohn.disease False 3 71 0 153.319456984
DB01009 Ketoprofen endocrine.system.diseases False 3 291 0 1.68404237973
DB01009 Ketoprofen keratosis False 3 21 0 NA
DB01009 Ketoprofen psoriasis False 3 54 0 550.654572953
DB01009 Ketoprofen varicose.veins False 3 20 0 NA
DB01009 Ketoprofen spinal.cord.diseases False 3 59 0 NA
DB01009 Ketoprofen neoplasms False 3 482 0 4.97297268723
DB01009 Ketoprofen rheumatic.diseases False 3 59 0 1.05079195224
DB01009 Ketoprofen pancreatic.diseases False 3 24 0 NA
DB01009 Ketoprofen myocardial.ischemia False 3 43 0 0.474029465466
DB01009 Ketoprofen autoimmune.diseases False 3 243 0 1.0886161391
DB01009 Ketoprofen kidney.neoplasms False 3 20 0 0.302634036211
DB01009 Ketoprofen arthritis True 3 76 0 831.117489179
DB01009 Ketoprofen leukemia False 3 117 0 4.14603100693
DB01009 Ketoprofen hyperinsulinism False 3 26 0 NA
DB01009 Ketoprofen diabetes.mellitus.type.2 False 3 72 0 12.0267047154
DB01009 Ketoprofen arteriosclerosis False 3 38 0 306.435219437
DB01009 Ketoprofen gastroenteritis False 3 122 1 NA
DB01009 Ketoprofen liver.cirrhosis False 3 24 0 1.25851726916
DB01009 Ketoprofen parkinson.disease False 3 30 0 6.10850075421
DB01009 Ketoprofen lupus.erythematosus.systemic False 3 75 0 1.05079195224
DB01009 Ketoprofen anemia.hemolytic False 3 29 0 NA
DB01009 Ketoprofen lymphoma False 3 24 0 4.14603100693
DB01009 Ketoprofen colitis.ulcerative False 3 55 1 166.114536045
DB01009 Ketoprofen malabsorption.syndromes False 3 34 0 NA
DB01009 Ketoprofen colitis False 3 55 1 166.114536045
DB01009 Ketoprofen anemia False 3 58 0 0.42467382387
DB01009 Ketoprofen sarcoma False 3 25 0 1.2697171888
DB01009 Ketoprofen multiple.sclerosis False 3 69 0 2.24197613328
DB01009 Ketoprofen coronary.disease False 3 37 0 12.0267047154
DB01009 Ketoprofen lymphoma.non.hodgkin False 3 22 0 1.28607301324
DB01009 Ketoprofen hematologic.diseases False 3 188 0 1.05079195224
DB01009 Ketoprofen skin.diseases False 3 278 0 1.68404237973
DB01009 Ketoprofen blood.coagulation.disorders False 3 40 0 0.767381275976
DB01009 Ketoprofen cardiovascular.diseases False 3 330 0 12.0267047154
DB01009 Ketoprofen amyotrophic.lateral.sclerosis False 3 21 0 NA
DB01009 Ketoprofen cardiomyopathy.dilated False 3 29 0 NA
DB01009 Ketoprofen lung.diseases False 3 71 0 NA
DB01009 Ketoprofen bacterial.infections False 3 26 0 1.54718287995
DB01009 Ketoprofen diabetes.mellitus.type.1 False 3 82 0 2.26458862616
DB01009 Ketoprofen arthritis.rheumatoid True 3 42 0 831.117489179
DB01009 Ketoprofen liver.cirrhosis.biliary False 3 23 0 NA
DB01009 Ketoprofen coronary.artery.disease False 3 31 0 12.0267047154
DB01009 Ketoprofen leukemia.lymphoid False 3 66 0 NA
DB01009 Ketoprofen arterial.occlusive.diseases False 3 44 0 1.36873535071
DB01009 Ketoprofen heart.diseases False 3 167 0 NA
DB00694 Daunorubicin bone.diseases.metabolic False 2 27 0 NA
DB00694 Daunorubicin colorectal.neoplasms False 2 42 0 NA
DB00694 Daunorubicin eye.diseases False 2 231 0 NA
DB00694 Daunorubicin collagen.diseases False 2 25 0 1.95010933575
DB00694 Daunorubicin leukemia.myeloid.acute True 2 43 0 101.290876986
DB00694 Daunorubicin kidney.diseases False 2 144 0 12.1660609986
DB00694 Daunorubicin epilepsy False 2 25 0 3.05884991294
DB00694 Daunorubicin joint.diseases False 2 79 0 110.20346564
DB00694 Daunorubicin vascular.diseases False 2 181 0 1.73513196739
DB00694 Daunorubicin neuroendocrine.tumors False 2 24 0 0.883775646759
DB00694 Daunorubicin parkinsonian.disorders False 2 31 0 0.451868940389
DB00694 Daunorubicin hypopigmentation False 2 22 0 NA
DB00694 Daunorubicin intestinal.neoplasms False 2 42 0 NA
DB00694 Daunorubicin thyroid.diseases False 2 30 0 NA
DB00694 Daunorubicin diabetes.mellitus False 2 162 0 3.39131420789
DB00694 Daunorubicin dementia False 2 42 0 1.57369128099
DB00694 Daunorubicin mycobacterium.infections False 2 22 0 NA
DB00694 Daunorubicin arrhythmias.cardiac False 2 30 0 3.90249672391
DB00694 Daunorubicin prostatic.neoplasms False 2 61 0 101.290876986
DB00694 Daunorubicin head.and.neck.neoplasms False 2 35 0 3.605006672
DB00694 Daunorubicin inflammatory.bowel.diseases False 2 119 0 0.878711559011
DB00694 Daunorubicin gastrointestinal.neoplasms False 2 72 0 101.290876986
DB00694 Daunorubicin asthma False 2 36 0 37.4311962304
DB00694 Daunorubicin alzheimer.disease False 2 29 0 3.85572779793
DB00694 Daunorubicin metabolism.inborn.errors False 2 289 0 NA
DB00694 Daunorubicin macular.degeneration False 2 44 0 NA
DB00694 Daunorubicin breast.neoplasms False 2 40 0 390.23875612
DB00694 Daunorubicin hypersensitivity False 2 45 0 3.75804466649
DB00694 Daunorubicin adenocarcinoma False 2 32 0 6.12584474631
DB00694 Daunorubicin bone.diseases False 2 144 0 10.4853374157
DB00694 Daunorubicin insulin.resistance False 2 26 0 2.82399663228
DB00694 Daunorubicin motor.neuron.disease False 2 31 0 NA
DB00694 Daunorubicin crohn.disease False 2 71 0 13.4821242039
DB00694 Daunorubicin endocrine.system.diseases False 2 291 0 6.20457896672
DB00694 Daunorubicin keratosis False 2 21 0 NA
DB00694 Daunorubicin psoriasis False 2 54 0 13.4821242039
DB00694 Daunorubicin varicose.veins False 2 20 0 NA
DB00694 Daunorubicin spinal.cord.diseases False 2 59 0 NA
DB00694 Daunorubicin neoplasms False 2 482 0 101.290876986
DB00694 Daunorubicin rheumatic.diseases False 2 59 0 1.95010933575
DB00694 Daunorubicin pancreatic.diseases False 2 24 0 NA
DB00694 Daunorubicin myocardial.ischemia False 2 43 0 0.816286923673
DB00694 Daunorubicin autoimmune.diseases False 2 243 0 1.98652234963
DB00694 Daunorubicin kidney.neoplasms False 2 20 0 3.605006672
DB00694 Daunorubicin arthritis False 2 76 0 33.5392744338
